Iteration_step	age	teff_primary	feh	Pdisk	logQ	
273	9.621995786561579	5545.037317448741	-0.20048559205406016	4.418825262668319	8.627509466243078	8.61821410676703	939.1473977565765
274	8.914425043210054	5700.877779770067	0.06445185423724317	4.20965666374254	9.211972996048875	9.155294755685592	800.5575430393219
275	10.829699628515325	5758.651080077124	-0.05892978268813556	4.263745778885208	8.802564280372394	nan	800.5575430393219
277	10.752272191154809	5598.478610903807	0.17288926867375515	4.405242513718779	8.852589837405807	5.892594529034926	1068.8154151439667
278	9.376652813619009	5489.434359289333	-0.13764742454225745	4.388004374494517	9.184306082458924	13.30908773890407	848.51416015625
279	12.99002889211668	5734.774279914011	-0.07346849053410784	4.311729309675746	8.766813036807438	nan	848.51416015625
281	10.962129103789179	5681.346540850284	0.05218249549796894	4.413679440707277	8.643655513478441	nan	1004.1142868995667
282	10.40315176313043	5668.019311400164	-0.22569421747440804	4.298709923925224	8.820343715636758	9.072273137733855	940.3126304149628
283	8.169695479263337	5746.406100137905	-0.0839381977859242	4.19657579698942	8.635763782684757	6.775221526626186	886.0760674476624
284	9.998719786023418	5601.964043291812	-0.2517430769363859	4.363245970780577	8.902367529610551	10.580570442306563	922.2218067646027
285	12.807423378728187	5711.25954110836	-0.07997818942247019	4.230595790360298	8.782932670967131	nan	922.2218067646027
286	7.229182812498852	5582.742015370324	-0.2676036042152801	4.349815275141743	8.68882497407866	9.629984720497362	741.1774475574493
287	8.322525473082914	5427.343694213276	0.032662780838079525	4.353936122851324	8.902716057470867	9.911223709113239	770.5147235393524
288	6.412357978288231	5527.75573793084	-0.24837810839982793	4.239874115612372	8.666884377629259	9.769968145200592	650.5374312400818
289	10.917185201788062	5589.437102930415	-0.19816285629079333	4.37700021154699	8.85719739297004	9.675320363054801	1028.0898926258087
290	11.443230210788414	5640.0472662689735	-0.04905078397682085	4.415358207365611	8.773606070039905	7.1427022291303075	1064.7933456897736
291	9.784166193247732	5835.570965791981	-0.20750073490335777	4.206449805553259	8.995715790059215	8.539929674548757	919.4612500667572
292	12.68409746293423	5815.42489329012	-0.10130658720795276	4.352088758891851	8.756745986877188	nan	919.4612500667572
293	10.43796545325531	5901.718614033682	-0.2433010834834183	4.196351353837047	8.811727476528878	6.1215732889797785	1053.4870746135712
294	9.363365751446253	5737.876759598426	-0.2721280745803361	4.179999241614897	8.840433379693566	9.25153417619345	951.5832724571228
295	9.477169609925689	5772.15336176824	-0.23459113506148488	4.39776318286319	8.878631436901832	8.862892506230086	980.8538589477539
296	11.602122971868372	5705.557905185424	-0.07412368565399044	4.202999084294299	8.894110739563088	7.062262657469841	1159.5110585689545
297	6.630173050383926	5715.368445560621	-0.14998055441276567	4.185793770913135	9.022805688097277	10.559902749506792	692.1363878250122
298	14.754802456598878	5713.000818396828	-0.2320490160801798	4.355110945803941	8.73379848162347	nan	692.1363878250122
299	8.273104147348594	5574.235932420883	-0.16901645351343073	4.304786334574889	8.985478571175815	11.177726016990347	770.254937171936
300	11.565894400901085	5744.164878500335	-0.11577375860696289	4.29545488695821	8.628566806753568	5.607034014576456	1114.976765871048
301	8.436411665033624	5515.302507274333	-0.23269696790678915	4.25966521032614	8.81070078667247	10.595477706729609	786.2517738342285
302	6.795515828776962	5694.18572402445	-0.10353428149008266	4.322529011052142	8.281316192264473	5.7509713396474655	725.2578482627869
304	5.731492554186875	5513.524979848018	-0.036174556289412685	4.271278430805703	8.870419301292964	10.042825614150301	594.7988936901093
305	8.651097178411714	5890.85087370451	0.019678692291117086	4.290283422438939	8.788970781631912	nan	594.7988936901093
306	9.678677184421312	5814.020630852892	0.21234706913342694	4.420820754797365	8.880322891155595	nan	594.7988936901093
307	6.152859947583421	5989.607687010494	-0.024426187557207588	4.399730152300561	8.616601065506353	5.266381899737193	634.3123652935028
308	8.183830930567767	5472.200056818061	0.0384832006460745	4.298280339169247	8.942403771850634	9.876241996190275	676.9710354804993
309	10.185815076909387	5803.898082607821	-0.03267981725002478	4.352322651656269	8.818275800780286	nan	676.9710354804993
310	12.531941613278814	5729.032994258402	0.12237645239441838	4.23191592348315	8.768734304409849	nan	676.9710354804993
311	11.304371657002328	5749.245662720509	-0.04275887623233221	4.1333814178516795	8.97230062474586	nan	676.9710354804993
312	6.051851473702987	5748.607254122751	-0.0347701228908112	4.391612873473182	9.155568742090738	10.496888931039551	522.8660480976105
313	10.610414022405376	5826.058440324785	-0.07181992419091945	4.280681647496696	8.986172133642578	nan	522.8660480976105
315	5.84193691059854	5886.714739452373	0.08179493413399268	4.384128168659422	8.90854549621974	6.6366234492035	548.3856976032257
316	10.158348986149488	5682.313138865282	0.28692970543168494	4.270427480990807	8.853425805226683	nan	548.3856976032257
317	2.8814650852864805	5651.6950076394705	-0.013170929871089393	4.313697406156303	8.884915977460954	9.644609631334342	276.9722888469696
318	3.276076623060308	5772.318156860035	0.09019028767108106	4.400146459677745	8.954842607056502	8.611907024986694	300.72992610931396
319	6.3797138945105285	5763.8812432905315	0.03966887062816176	4.314525306893325	8.582443935740937	6.049563908965312	613.803450345993
320	10.938299643659935	5838.556519218707	0.18097789811027787	4.576016847304827	9.080524116487092	nan	613.803450345993
321	8.681729261953693	5613.630864006472	-0.02141680054555742	4.54854271204605	9.163224323306782	10.888954736595355	665.2024340629578
322	9.756009190240706	5799.335004634299	-0.06801948145157007	4.22054045187537	9.0950215713484	7.661430784542373	764.7297961711884
323	9.438272409669771	5652.818970317051	0.003330977086660844	4.375080748755328	8.995413987781559	8.654857774065349	750.7311968803406
324	9.770849593485558	5880.674588154349	0.0035631567257018576	4.1148347672586425	8.888419588209912	nan	750.7311968803406
325	10.02928018709774	5694.5139205537935	0.13990772965433823	4.388623637745879	8.930390053147194	nan	750.7311968803406
326	10.235891372780522	5835.183146049131	0.10768341881276278	4.348656599686301	9.013300591260963	nan	750.7311968803406
327	7.76500382534177	5783.833076274667	0.2618262240088814	4.219280080331645	9.022547479037987	nan	750.7311968803406
328	6.543798239744168	5679.335528654548	-0.11656626954079848	4.366166052125685	8.75121613596656	8.543616127486052	542.6362087726593
329	8.02433510030104	5780.248069151197	0.09033965407039005	4.356597010888551	9.369690351971563	9.435845959156605	652.0355372428894
330	4.078241352587964	5629.118863242795	0.10167495591871378	4.271637019356459	9.208930806240456	11.327754253811658	385.6269109249115
331	7.462001304765981	5701.131604180304	-0.06623391479601444	4.145171799795935	9.146534871595449	10.701201982953364	602.538244009018
332	8.075294468289894	5684.882572674925	0.09294750816335985	4.357872780632069	8.762520650764328	6.668112347319826	767.8017926216125
333	10.47492363681025	5944.942201702687	0.18486172122747202	4.2795308584076	9.308722397605342	nan	767.8017926216125
334	10.003946306408643	5693.871479942434	-0.024544729737935714	4.4525185229703705	9.411426196244824	11.418814908872001	804.4737772941589
335	5.695530789756511	5700.159589194251	-0.02316829380098291	4.243817244782471	9.251305033108359	11.821144694326614	513.8956687450409
336	10.47494739449973	5960.056544778898	0.05225922030330474	4.45343121033205	9.113357880597004	nan	513.8956687450409
337	5.941245511603007	6020.382526669004	0.1992997351490298	4.348182933457843	8.727228230886594	nan	513.8956687450409
339	8.44986097008641	5819.938419443041	0.005694817609251335	4.459326193520967	8.855582700988982	6.177658436823928	823.5930669307709
340	13.168314338774039	5805.493959597622	0.13476512558005016	4.450644273628828	8.737849539275333	nan	823.5930669307709
342	4.861574770480981	5671.917585046102	0.17372709005399015	4.442908657711222	8.330405932413239	5.266382500755005	527.6262903213501
344	8.935268040036231	5616.282244791905	0.03377516987526165	4.434477239668912	8.844987082212612	7.92089194327091	814.0417313575745
345	9.92414368667647	5605.750349711331	-0.07498656841009677	4.46516987912573	8.38282985265054	6.021967424282247	918.9072337150574
346	7.776017502491885	5748.620139666765	0.08690377050167078	4.657675758013961	8.584642241194908	5.431994229958871	778.4056656360626
347	7.399152878531558	5772.715961657315	0.21993013447203635	4.62273196033327	8.723632302928538	nan	778.4056656360626
348	6.260342777942281	5677.73380164617	-0.08245382688254829	4.245488032888441	8.464453187722906	6.691758243778133	654.088650226593
351	1.5267139229764317	5910.696784134912	-0.14131995697542002	4.311743616835133	8.946223609401766	9.444542708970312	181.87399744987488
352	0.5429981265666344	6006.761905104567	-0.0819461585763063	4.35203570757398	9.040094813447787	5.328465618744231	76.53397130966187
353	4.151320146533875	5982.559223194967	-0.12922851782802913	4.415707879303608	8.390747655822155	5.479684737285961	438.3007733821869
354	6.2436198711353414	6029.022173233437	-0.10696843316228072	4.401969447375117	8.8949884057948	6.614232017677582	523.3517937660217
356	1.567646341716507	5962.365483398773	-0.04489478616325731	4.519029196879595	9.346362892271523	10.624662184520885	169.055814743042
357	1.3580135741523132	6301.939147772073	-0.10159117170007051	4.440262386903421	8.81632197190339	6.079835217956238	129.9256935119629
358	0.185304750391875	5997.623848539858	-0.29699837269029605	4.2441556221816255	8.756056717332516	2.192950669739338	36.28109431266785
359	-0.3594184932536715	5972.34399451467	-0.0056188675225867235	4.35772616749472	8.806736078179883	2.192950669739338	36.28109431266785
360	1.9887501366890274	6025.620065508796	-0.10695342278114633	4.369665569016488	8.612702620180595	6.7140432585879335	216.10113215446472
361	1.4528129179247309	6116.356292302647	0.04859607524028025	4.60801128234427	9.047254182862178	7.508623912965714	158.5413019657135
362	1.3307759787283437	6052.312144727472	-0.0758220119219469	4.252109494973833	8.769706828932847	7.238581582509847	139.14405059814453
363	5.363589997997325	6130.349897631713	0.007215557078628872	4.66818791679303	8.97199846103222	nan	139.14405059814453
364	4.47973474623292	6172.458383230372	-0.026643002393596328	4.4910957092554264	8.823308501730557	nan	139.14405059814453
365	0.6814478595352709	6201.687764365531	0.13075249172696504	4.541207957381877	8.708301257670383	nan	139.14405059814453
366	1.9410163067437245	6179.109249158536	-0.14137806896203114	4.32870444201817	8.84805389777155	7.415186224478668	180.42680597305298
367	-0.5936505895244448	5857.611458883946	0.04454457387682297	4.440221333668048	8.760941126750525	7.415186224478668	180.42680597305298
368	-0.45112491703283686	6131.47176607131	-0.1558155694829072	4.469179628662495	9.114716548973702	7.415186224478668	180.42680597305298
369	1.1258090878080318	6045.943446327149	-0.07425104200833552	4.7150495784531685	9.056703905045376	8.085643840540827	103.93590927124023
370	0.49099831999102217	5943.402419382309	-0.10219485638667941	4.424428000566091	8.783612036210762	5.270820096906249	70.7417345046997
371	0.16127859372133302	5869.4254766925915	0.06509313939580136	4.496706966675727	9.05700090930919	1.2127718396586205	27.2649827003479
372	0.35763851874510666	6086.834481602316	-0.015797616030588803	4.344627826688084	8.935437218558803	3.1335246850429694	49.094298124313354
373	0.7952857168976845	5934.3953555745775	-0.053367591078355044	4.457342559716246	8.705034930095163	6.673726023511853	98.20208358764648
374	1.8804171384541575	6020.861913456998	0.07540765007692479	4.662099969752687	8.78494068199588	6.665583758755755	175.42685651779175
375	3.4471595527690644	6003.822660511767	-0.103799886584034	4.575453527372032	8.638660606222201	6.578662325606214	285.7096712589264
378	-0.29361100269315443	5860.983082955165	0.07415377294897907	4.4188823943784685	8.910945524935174	7.9012481837450235	218.50753116607666
379	1.9879570674808935	6042.718135207789	-0.1289553137199858	4.55864887461113	8.909170333703173	8.466285595985264	177.86232686042786
381	5.072808992926733	6160.163374569272	0.02912137988803841	4.444211103952694	9.049470579659289	nan	292.74457454681396
382	3.0751140640249917	6266.105717759725	0.060171330256263714	4.514096134316567	8.920565800256304	nan	292.74457454681396
383	5.636553207446251	6047.642739482419	-0.16532893339179805	4.56625383626697	9.180712205698633	9.175429953683723	440.92858242988586
384	4.359913133028492	6346.274438144869	0.008430575373443328	4.4221191103823285	8.382262952646064	nan	440.92858242988586
385	2.1186288377300837	6077.56991241883	-0.0037319092504015383	4.481697811476897	9.064582620518928	8.358388524157865	193.70121669769287
387	2.0155247093561868	6277.830757311931	-0.007725446180540142	4.530192097973111	9.165353913105982	7.5346232783631475	183.40111994743347
388	2.436604014354335	6281.273286614613	-0.019132992016539174	4.371960930030191	9.433461909257671	9.096874540789308	215.8956880569458
389	1.8766914856382801	6313.221141836579	-0.2609530323018324	4.427769920341125	9.142108616869008	8.820030416880977	171.2318766117096
390	2.8397855878292053	6206.825198635543	-0.018372288924799904	4.503155356238353	8.96343306308448	6.790484099342351	239.20902943611145
391	2.27523161855726	6137.479617657416	0.0009884951192636396	4.306245412497294	9.142757187050771	8.395309652219614	201.66838335990906
392	2.944834485305767	6221.651993569779	0.01825753817075039	4.447637877066347	8.875999903444548	5.944358926418694	247.3976593017578
393	3.559700785969644	6326.871887015244	0.14295613432208662	4.451360756770734	9.035370345268838	nan	247.3976593017578
394	2.589897659078582	6223.553698332152	-0.12654536984965342	4.45566470550662	9.40094926893448	10.434143381649978	208.29541563987732
395	1.4204083321528358	6204.978389954692	0.02970554052648279	4.436769026567384	8.725592829767086	5.777964663776957	133.07929229736328
396	0.5091235047081053	6094.357540013061	-0.06593150249137832	4.373572824558824	8.823703907351568	4.666279033641978	65.11960768699646
397	-0.2925024375231531	6135.5139619317915	-0.005737081318661609	4.315916960977428	9.384974890572233	4.666279033641978	65.11960768699646
398	0.8810161228692619	6183.742270160507	-0.07537053628485887	4.3834608602255365	9.1002714611608	6.183527713637594	95.05112814903259
399	-0.8315789410632197	6046.7307441875055	-0.1140449946881184	4.4191100593252015	9.08860169252879	6.183527713637594	95.05112814903259
